country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","21-09-2026 11:00:00",26.906111,80.948222,PM2.5,42,86,71
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","21-09-2026 11:00:00",22.58157048,88.41002457,CO,31,33,33
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","21-09-2026 11:00:00",25.610369,85.132568,OZONE,52,84,67
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","21-09-2026 11:00:00",25.599486,85.113666,PM10,28,46,37
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","21-09-2026 11:00:00",25.366336,87.117468,NH3,4,4,4
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","21-09-2026 11:00:00",25.366336,87.117468,CO,29,57,53
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","21-09-2026 11:00:00",25.366336,87.117468,OZONE,11,39,23
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","21-09-2026 11:00:00",25.0328,85.41948,NH3,3,3,3
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","21-09-2026 11:00:00",25.892357,86.590325,PM2.5,47,147,63
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","21-09-2026 11:00:00",25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","21-09-2026 11:00:00",25.859655,85.77944,CO,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","21-09-2026 11:00:00",24.952822,84.002396,PM10,7,51,20
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","21-09-2026 11:00:00",24.952822,84.002396,SO2,5,11,7
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","21-09-2026 11:00:00",24.952822,84.002396,OZONE,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","21-09-2026 11:00:00",30.751462,76.762879,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","21-09-2026 11:00:00",30.735567,76.775714,SO2,3,7,5
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","21-09-2026 11:00:00",30.735567,76.775714,CO,32,34,33
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","21-09-2026 11:00:00",25.251013,86.989001,NO2,20,23,21
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","21-09-2026 11:00:00",25.251013,86.989001,CO,28,30,29
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","21-09-2026 11:00:00",25.265194,87.012947,PM10,21,90,38
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","21-09-2026 11:00:00",25.265194,87.012947,OZONE,10,32,19
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","21-09-2026 11:00:00",25.204762,85.51496,PM10,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","21-09-2026 11:00:00",24.792403,84.992416,PM10,32,254,90
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","21-09-2026 11:00:00",24.792403,84.992416,NH3,0,2,1
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","21-09-2026 11:00:00",24.762518,84.982348,PM2.5,35,67,50
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","21-09-2026 11:00:00",24.762518,84.982348,OZONE,10,36,17
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","21-09-2026 11:00:00",25.697189,85.2459,PM2.5,27,84,51
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","21-09-2026 11:00:00",25.697189,85.2459,CO,20,34,29
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","21-09-2026 11:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","21-09-2026 11:00:00",26.0881305,87.93840336,PM2.5,30,53,39
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","21-09-2026 11:00:00",21.224231,81.40835,CO,10,25,17
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","21-09-2026 11:00:00",21.185571,81.343175,PM10,20,50,33
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","21-09-2026 11:00:00",21.185571,81.343175,NO2,15,16,15
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","21-09-2026 11:00:00",21.185571,81.343175,CO,20,21,20
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","21-09-2026 11:00:00",21.194815,81.31477,PM2.5,19,49,30
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","21-09-2026 11:00:00",21.194815,81.31477,OZONE,9,26,13
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","21-09-2026 11:00:00",22.08815,82.13737,OZONE,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-09-2026 11:00:00",22.348441,82.549611,PM2.5,18,41,26
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-09-2026 11:00:00",22.348441,82.549611,CO,17,19,18
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","21-09-2026 11:00:00",22.368195,82.746431,CO,8,19,12
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","21-09-2026 11:00:00",22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","21-09-2026 11:00:00",21.237755,81.705301,SO2,10,14,12
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","21-09-2026 11:00:00",16.9872867,81.7363176,PM2.5,NA,NA,NA
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","21-09-2026 11:00:00",16.9872867,81.7363176,NO2,4,13,8
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","21-09-2026 11:00:00",13.67,79.35,OZONE,22,41,32
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","21-09-2026 11:00:00",13.615387,79.40923,OZONE,32,43,34
India,"Andhra Pradesh",Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","21-09-2026 11:00:00",16.554731,80.64911,PM2.5,44,65,54
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","21-09-2026 11:00:00",17.72,83.3,NH3,2,3,2
India,"Andhra Pradesh",Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","21-09-2026 11:00:00",17.72,83.3,CO,4,60,21
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","21-09-2026 11:00:00",26.071318,91.87488,PM2.5,73,90,81
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","21-09-2026 11:00:00",26.071318,91.87488,PM10,68,83,75
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","21-09-2026 11:00:00",26.071318,91.87488,NO2,6,9,8
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","21-09-2026 11:00:00",26.10887,91.589544,NO2,12,143,20
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","21-09-2026 11:00:00",26.349082,92.68449,NO2,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","21-09-2026 11:00:00",26.349082,92.68449,CO,16,22,20
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","21-09-2026 11:00:00",26.446912,91.439057,PM10,50,72,61
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","21-09-2026 11:00:00",26.446912,91.439057,NO2,14,16,15
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","21-09-2026 11:00:00",26.446912,91.439057,NH3,6,7,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","21-09-2026 11:00:00",26.446912,91.439057,SO2,8,8,8
India,Assam,Silchar,"Tarapur, Silchar - PCBA","21-09-2026 11:00:00",24.82827,92.79525,NO2,15,16,15
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","21-09-2026 11:00:00",26.987634,94.636574,PM10,30,42,33
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","21-09-2026 11:00:00",26.987634,94.636574,SO2,7,8,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","21-09-2026 11:00:00",26.146529,87.454184,NO2,8,20,14
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","21-09-2026 11:00:00",26.146529,87.454184,NH3,4,5,4
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","21-09-2026 11:00:00",27.308328,84.531742,CO,7,7,7
India,Bihar,Munger,"Town Hall, Munger - BSPCB","21-09-2026 11:00:00",25.376776,86.471523,NO2,11,12,12
India,Bihar,Munger,"Town Hall, Munger - BSPCB","21-09-2026 11:00:00",25.376776,86.471523,OZONE,14,15,14
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","21-09-2026 11:00:00",26.1403345,85.3650192,PM10,23,53,32
India,Bihar,Patna,"Samanpura, Patna - BSPCB","21-09-2026 11:00:00",25.596727,85.085624,PM2.5,35,76,55
India,Bihar,Patna,"Samanpura, Patna - BSPCB","21-09-2026 11:00:00",25.596727,85.085624,NH3,4,5,5
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","21-09-2026 11:00:00",25.586562,85.043586,PM10,20,47,33
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","21-09-2026 11:00:00",25.586562,85.043586,NH3,9,9,9
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","21-09-2026 11:00:00",25.610369,85.132568,NO2,5,9,6
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","21-09-2026 11:00:00",25.610369,85.132568,NH3,NA,NA,NA
India,"Andhra Pradesh",Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","21-09-2026 11:00:00",13.20488,79.097889,OZONE,26,27,27
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","21-09-2026 11:00:00",16.316553,80.413302,PM2.5,39,135,55
India,"Andhra Pradesh",Kakinada,"Rama Rao Peta, Kakinada - APPCB","21-09-2026 11:00:00",16.962488,82.229513,SO2,10,14,11
India,"Andhra Pradesh",Kurnool,"Sita Rama Nagar, Kurnool - APPCB","21-09-2026 11:00:00",15.83411,78.028546,NO2,26,37,30
India,"Andhra Pradesh",Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","21-09-2026 11:00:00",16.186555,81.13219,SO2,3,11,10
India,"Andhra Pradesh",Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","21-09-2026 11:00:00",16.186555,81.13219,CO,19,26,24
India,"Andhra Pradesh",Nellore,"Ambedkar Nagar, Nellore - APPCB ","21-09-2026 11:00:00",14.438164,79.966814,NH3,5,6,6
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","21-09-2026 11:00:00",28.611281,77.237738,NO2,20,110,57
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","21-09-2026 11:00:00",28.710508,77.249485,PM2.5,83,314,184
India,Delhi,Delhi,"Bawana, Delhi - DPCC","21-09-2026 11:00:00",28.7762,77.051074,PM10,111,230,163
India,Delhi,Delhi,"Rohini, Delhi - DPCC","21-09-2026 11:00:00",28.732528,77.11992,CO,43,82,56
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","21-09-2026 11:00:00",28.672342,77.31526,PM2.5,72,262,139
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","21-09-2026 11:00:00",28.699793,77.165453,NO2,33,65,49
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","21-09-2026 11:00:00",28.594169,77.1251,PM10,22,130,80
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","21-09-2026 11:00:00",28.594169,77.1251,SO2,3,6,5
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","21-09-2026 11:00:00",21.258815,81.578979,SO2,4,5,5
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","21-09-2026 11:00:00",22.06631475,83.33820077,PM2.5,22,53,37
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","21-09-2026 11:00:00",23.041137,72.456691,NH3,3,3,3
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","21-09-2026 11:00:00",23.041137,72.456691,CO,21,52,37
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","21-09-2026 11:00:00",21.613267,73.010555,PM10,81,117,99
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","21-09-2026 11:00:00",21.755417,72.139056,OZONE,1,12,7
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","21-09-2026 11:00:00",23.221714,72.654328,PM2.5,23,72,47
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","21-09-2026 11:00:00",23.221714,72.654328,PM10,34,78,57
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","21-09-2026 11:00:00",23.221714,72.654328,NO2,7,9,8
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","21-09-2026 11:00:00",23.221714,72.654328,SO2,5,6,5
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","21-09-2026 11:00:00",23.163798,72.677768,PM10,47,117,76
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","21-09-2026 11:00:00",23.163798,72.677768,NH3,3,6,4
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","21-09-2026 11:00:00",23.163798,72.677768,OZONE,5,12,7
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","21-09-2026 11:00:00",23.59315,72.372792,NO2,6,8,7
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","21-09-2026 11:00:00",22.410802,73.097923,NH3,NA,NA,NA
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","21-09-2026 11:00:00",22.410802,73.097923,SO2,NA,NA,NA
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","21-09-2026 11:00:00",22.248853,70.776774,NO2,NA,NA,NA
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","21-09-2026 11:00:00",22.248853,70.776774,CO,28,38,33
India,Gujarat,Surat,"Science Center, Surat - SMC","21-09-2026 11:00:00",21.170046,72.795405,PM10,48,117,88
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","21-09-2026 11:00:00",28.672342,77.31526,NH3,6,7,7
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","21-09-2026 11:00:00",28.672342,77.31526,CO,66,79,72
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","21-09-2026 11:00:00",28.6811736,77.3025234,NO2,27,200,65
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","21-09-2026 11:00:00",28.6811736,77.3025234,OZONE,4,13,9
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","21-09-2026 11:00:00",28.531346,77.190156,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","21-09-2026 11:00:00",28.531346,77.190156,NH3,NA,NA,NA
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","21-09-2026 11:00:00",28.531346,77.190156,OZONE,42,42,42
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","21-09-2026 11:00:00",28.56789,77.250515,SO2,5,108,14
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","21-09-2026 11:00:00",28.58028,77.233829,SO2,16,24,19
India,Delhi,Delhi,"Mundka, Delhi - DPCC","21-09-2026 11:00:00",28.684678,77.076574,PM10,116,221,149
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","21-09-2026 11:00:00",28.594004,76.909423,CO,46,59,56
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","21-09-2026 11:00:00",28.695381,77.181665,PM2.5,73,293,126
India,Delhi,Delhi,"JNU, Delhi - DPCC","21-09-2026 11:00:00",28.540721,77.168544,NO2,16,86,45
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","21-09-2026 11:00:00",28.563262,77.186937,PM2.5,68,304,185
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","21-09-2026 11:00:00",28.6573814,77.1585447,NO2,60,261,163
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-09-2026 11:00:00",28.815329,77.15301,PM10,90,346,142
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-09-2026 11:00:00",28.815329,77.15301,NO2,27,62,40
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-09-2026 11:00:00",28.815329,77.15301,NH3,4,7,5
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-09-2026 11:00:00",28.815329,77.15301,OZONE,4,19,8
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","21-09-2026 11:00:00",23.023389,72.515201,PM2.5,11,64,36
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","21-09-2026 11:00:00",23.023389,72.515201,NH3,2,4,3
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","21-09-2026 11:00:00",23.076793,72.627874,NO2,5,51,24
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","21-09-2026 11:00:00",23.076793,72.627874,NH3,2,21,7
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","21-09-2026 11:00:00",23.020509,72.579261,NO2,8,43,21
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","21-09-2026 11:00:00",28.3419248,77.319699,CO,19,25,22
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","21-09-2026 11:00:00",28.806223,76.141105,PM10,81,112,96
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","21-09-2026 11:00:00",28.806223,76.141105,OZONE,12,21,17
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","21-09-2026 11:00:00",28.593883,76.270653,SO2,7,9,8
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","21-09-2026 11:00:00",28.2068,76.7997,CO,18,23,21
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","21-09-2026 11:00:00",28.4417,77.3217,PM10,84,117,99
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-09-2026 11:00:00",28.376058,77.315741,PM10,64,227,149
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-09-2026 11:00:00",28.376058,77.315741,CO,57,66,64
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","21-09-2026 11:00:00",29.503664,75.467934,SO2,NA,NA,NA
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","21-09-2026 11:00:00",29.503664,75.467934,CO,46,53,50
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","21-09-2026 11:00:00",28.5627763,77.1180053,PM2.5,52,134,81
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","21-09-2026 11:00:00",28.5627763,77.1180053,SO2,NA,NA,NA
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","21-09-2026 11:00:00",28.60909,77.0325413,PM10,53,146,99
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","21-09-2026 11:00:00",28.60909,77.0325413,NO2,11,63,39
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","21-09-2026 11:00:00",28.60909,77.0325413,NH3,5,13,8
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","21-09-2026 11:00:00",28.60909,77.0325413,CO,32,63,45
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","21-09-2026 11:00:00",28.4706914,77.1099364,NO2,2,22,15
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","21-09-2026 11:00:00",28.4706914,77.1099364,OZONE,2,66,20
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","21-09-2026 11:00:00",28.5512005,77.2735737,OZONE,11,55,23
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","21-09-2026 11:00:00",28.7256504,77.2011573,NH3,NA,NA,NA
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","21-09-2026 11:00:00",28.7256504,77.2011573,SO2,NA,NA,NA
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","21-09-2026 11:00:00",28.5918245,77.2273074,PM2.5,NA,NA,NA
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","21-09-2026 11:00:00",21.217779,72.834787,CO,30,34,32
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","21-09-2026 11:00:00",22.320153,73.216285,SO2,8,9,9
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","21-09-2026 11:00:00",20.362421,72.918013,PM10,54,100,73
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","21-09-2026 11:00:00",20.362421,72.918013,NO2,21,26,22
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","21-09-2026 11:00:00",20.362421,72.918013,NH3,3,3,3
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","21-09-2026 11:00:00",30.379589,76.778328,SO2,15,105,96
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","21-09-2026 11:00:00",28.6701,76.9254,PM10,115,168,138
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","21-09-2026 11:00:00",28.674045,77.131023,PM10,120,200,159
India,Delhi,Delhi,"DTU, Delhi - CPCB","21-09-2026 11:00:00",28.7500499,77.1112615,PM2.5,58,300,161
India,Delhi,Delhi,"DTU, Delhi - CPCB","21-09-2026 11:00:00",28.7500499,77.1112615,PM10,94,188,138
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","21-09-2026 11:00:00",28.5710274,77.0719006,PM2.5,92,230,130
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","21-09-2026 11:00:00",28.5710274,77.0719006,PM10,122,309,176
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","21-09-2026 11:00:00",28.5710274,77.0719006,NH3,4,6,5
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","21-09-2026 11:00:00",28.498571,77.26484,NO2,24,67,42
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","21-09-2026 11:00:00",28.636429,77.201067,PM2.5,32,163,96
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","21-09-2026 11:00:00",28.5504249,77.2159377,PM2.5,154,324,235
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","21-09-2026 11:00:00",28.656756,77.227234,NH3,4,9,6
India,Delhi,Delhi,"Pusa, Delhi - IITM","21-09-2026 11:00:00",28.63611,77.173332,PM2.5,64,255,165
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","21-09-2026 11:00:00",28.54246,77.191651,OZONE,21,54,29
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","21-09-2026 11:00:00",23.838586,78.759431,NO2,6,20,11
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","21-09-2026 11:00:00",23.838586,78.759431,SO2,6,7,7
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","21-09-2026 11:00:00",23.1633321,75.800225,NO2,5,40,17
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","21-09-2026 11:00:00",23.1633321,75.800225,SO2,3,5,4
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","21-09-2026 11:00:00",23.1633321,75.800225,OZONE,25,64,42
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","21-09-2026 11:00:00",19.10122,74.73339,PM2.5,8,130,51
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","21-09-2026 11:00:00",19.10122,74.73339,PM10,25,190,61
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","21-09-2026 11:00:00",19.10122,74.73339,NO2,7,38,19
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","21-09-2026 11:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","21-09-2026 11:00:00",20.719516,77.000253,OZONE,9,11,10
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","21-09-2026 11:00:00",19.215784,73.199781,PM10,26,177,84
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","21-09-2026 11:00:00",20.939198,77.765701,PM10,25,52,41
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","21-09-2026 11:00:00",20.9402359,77.7895248,NH3,2,2,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","21-09-2026 11:00:00",20.9402359,77.7895248,CO,8,14,11
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-09-2026 11:00:00",19.87562,75.38731,PM2.5,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","21-09-2026 11:00:00",19.863756,75.321188,PM10,28,73,57
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","21-09-2026 11:00:00",19.863756,75.321188,SO2,1,2,1
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","21-09-2026 11:00:00",19.8389439,75.244448,PM10,24,53,38
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","21-09-2026 11:00:00",19.8389439,75.244448,NO2,8,12,10
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","21-09-2026 11:00:00",19.8389439,75.244448,SO2,3,11,5
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","21-09-2026 11:00:00",15.3714823,75.1160168,CO,16,22,20
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-09-2026 11:00:00",17.336318,76.847397,PM2.5,11,36,26
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-09-2026 11:00:00",17.336318,76.847397,NO2,11,17,13
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-09-2026 11:00:00",17.336318,76.847397,SO2,3,4,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-09-2026 11:00:00",17.336318,76.847397,CO,29,31,30
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-09-2026 11:00:00",17.336318,76.847397,OZONE,13,15,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","21-09-2026 11:00:00",12.415911,75.73505,SO2,7,8,7
